country,facility_name,town,address,latitude,longitude,coord_precision,outdoor_courts,surface,lighting,free_use,access,owner,lipas_id,source_url,data_cutoff,fact_check_notes,permalink
FINLAND,Hinnerjoen beachvolleykenttä,Eura,"Lapintie 5, 27600 Eura",60.994647,21.975525,address,1,sand,,yes,public,city,520648,http://www.eura.fi/fi/palvelut/liikunta-/liikuntapaikat-eurassa/muita-liikuntapaikkoja.html,2026-05-09,LIPAS id 520648; type 1330; status active,fi-out-520648-hinnerjoen-beachvolleykentta
FINLAND,Naarjoen beachvolleykenttä,Eura,"Raumantie, 27510 Eura",61.124111,21.958181,address,1,,,,public,unknown,617758,,2026-05-09,LIPAS id 617758; type 1330; status active,fi-out-617758-naarjoen-beachvolleykentta
FINLAND,Ruurikkalan beachvolleykenttä,Evijärvi,"Kirkkotie 401, 62500 Evijärvi",63.391984,23.453427,address,1,sand,,,public,city,518770,,2026-05-09,LIPAS id 518770; type 1330; status active,fi-out-518770-ruurikkalan-beachvolleykentta
FINLAND,Kuuston beachvolleykenttä,FORSSA,"Nummenkatu 21, 30100 FORSSA",60.820125,23.664610,address,1,sand,,,public,city,518733,http://www.forssa.fi/,2026-05-09,LIPAS id 518733; type 1330; status active,fi-out-518733-kuuston-beachvolleykentta
FINLAND,Mäkilammin beachvolleykenttä,FORSSA,"Eliaksentie 3, 30100 FORSSA",60.834065,23.579307,address,1,sand,,,public,city,518731,http://www.forssa.fi/,2026-05-09,LIPAS id 518731; type 1330; status active,fi-out-518731-makilammin-beachvolleykentta
FINLAND,Lamminrannan beachvolleykenttä,Forssa,"Nummilähteentie, 30100 Forssa",60.825137,23.638635,address,2,sand,,yes,public,city,"510833, 616776",http://www.forssa.fi/vapaa-aika/liikuntatoimi/,2026-05-09,"Merged 2 LIPAS entries (ids: 510833, 616776); LIPAS id 510833; type 1330; status active","fi-out-510833, 616776-lamminrannan-beachvolleykentta"
FINLAND,Uimahallin rantalentopallokenttä,HAAPAJÄRVI,"Puistokatu 93, 85800 HAAPAJÄRVI",63.761088,25.304616,address,2,sand,,,public,city,"102052, 616777",www.haapajarvi.fi/liikunta/uimahalli,2026-05-09,"Merged 2 LIPAS entries (ids: 102052, 616777); LIPAS id 102052; type 1330; status active","fi-out-102052, 616777-uimahallin-rantalentopallokentta"
FINLAND,Halikko kk beachvolleykenttä,HALIKKO,"Kuruntie 7, 24800 HALIKKO",60.401181,23.082390,address,1,sand,,,school,city,102045,https://salo.fi/vapaa-aika-ja-matkailu/liikunta/ulkoliikuntapaikat/kentat/beach-volley-lentopallo-koripallo/?mid=5-5238,2026-05-09,LIPAS id 102045; type 1330; status active,fi-out-102045-halikko-kk-beachvolleykentta
FINLAND,Halikon aseman beachvolleykenttä,HALIKKO AS,"Mustamäentie 153, 24910 HALIKKO AS",60.396355,23.038487,address,1,sand,,,public,city,102094,https://salo.fi/vapaa-aika-ja-matkailu/liikunta/ulkoliikuntapaikat/kentat/beach-volley-lentopallo-koripallo/?mid=5-5164,2026-05-09,LIPAS id 102094; type 1330; status active,fi-out-102094-halikon-aseman-beachvolleykentta
FINLAND,Hallin beachvolleykenttä,HALLI,"Kuorevedentie 120, 35600 HALLI",61.856009,24.836916,address,1,sand,,yes,public,city,517911,jamsa.sometec.fi,2026-05-09,LIPAS id 517911; type 1330; status active,fi-out-517911-hallin-beachvolleykentta
FINLAND,Masalan rantalentopallokenttä,HALSUA,"Lehtomaantie 151, 69510 HALSUA",63.449844,24.098493,address,1,sand,,,public,company-ltd,518629,http://www.masala.fi/,2026-05-09,LIPAS id 518629; type 1330; status active,fi-out-518629-masalan-rantalentopallokentta
FINLAND,Rampsinkarin beachvolleykenttä,HAMINA,"Rampsinkari, 49400 HAMINA",60.557785,27.183349,address,1,sand,,,public,city,518613,http://www.hamina.fi/,2026-05-09,LIPAS id 518613; type 1330; status active,fi-out-518613-rampsinkarin-beachvolleykentta
FINLAND,Hammarvallen beachvolleykenttä,HAMMARLAND,"Skarpnåtövägen, 22240 HAMMARLAND",60.207474,19.771009,address,1,sand,,,public,registered-association,518562,http://www.hammarland.ax/kultur-fritid/idrottsanlaggningar,2026-05-09,LIPAS id 518562; type 1330; status active,fi-out-518562-hammarvallen-beachvolleykentta
FINLAND,Hammaslahden beachvolleykenttä,HAMMASLAHTI,"Pyhäseläntie 197, 82200 HAMMASLAHTI",62.443155,29.998071,address,1,sand,,yes,public,city,517632,https://www.joensuu.fi/liikunta,2026-05-09,LIPAS id 517632; type 1330; status active,fi-out-517632-hammaslahden-beachvolleykentta
FINLAND,Aseman uimarannan beachvolleykenttä,HANKASALMI AS,"Uimalantie, 41500 HANKASALMI AS",62.304837,26.473495,address,1,sand,,,public,city,511543,http://www.hankasalmi.fi/liikuntapalvelut/vapaa-aika/liikuntatoimi,2026-05-09,LIPAS id 511543; type 1330; status active,fi-out-511543-aseman-uimarannan-beachvolleykentta
FINLAND,Jatulin beach volley -kenttä,HAUKIPUDAS,"Jokelantie 17-19, 90830 HAUKIPUDAS",65.176171,25.373714,address,1,sand,,,public,city,505474,,2026-05-09,LIPAS id 505474; type 1330; status active,fi-out-505474-jatulin-beach-volley-kentta
FINLAND,Pukinmäen uimapaikka / Beachvolleykenttä,HELSINKI,"Pukinmäenkaari 49, 00720 HELSINKI",60.248880,24.975172,address,1,sand,,yes,public,city,101512,https://liikunta.hel.fi/fi,2026-05-09,LIPAS id 101512; type 1330; status active,fi-out-101512-pukinmaen-uimapaikka-beachvolleykentta
FINLAND,Heinsuon beachvolleykenttä,HOLLOLA,"Tiilijärventie 9 b, 15870 HOLLOLA",60.993959,25.513007,address,1,sand,,yes,school,city,101601,www.hollola.fi,2026-05-09,LIPAS id 101601; type 1330; status active,fi-out-101601-heinsuon-beachvolleykentta
FINLAND,Vähätiilijärven beachvolleykenttä,HOLLOLA,"Vähä-Tiilijärvenkuja, 15870 HOLLOLA",60.991096,25.504042,address,1,sand,,yes,public,city,101996,www.hollola.fi,2026-05-09,LIPAS id 101996; type 1330; status active,fi-out-101996-vahatiilijarven-beachvolleykentta
FINLAND,Elorannan rantalentopallokenttä,HONKILAHTI KK,"Auvoljärventie 161, 27600 HONKILAHTI KK",60.988060,22.041275,address,1,sand,,yes,public,city,101900,,2026-05-09,LIPAS id 101900; type 1330; status active,fi-out-101900-elorannan-rantalentopallokentta
FINLAND,Huhmarin beachvolleykenttä,HUHMARI,"Pihtisillantie 109, 03150 HUHMARI",60.303274,24.356303,address,1,sand,,,school,registered-association,102133,www.vihti.fi,2026-05-09,LIPAS id 102133; type 1330; status active,fi-out-102133-huhmarin-beachvolleykentta
FINLAND,Beachvolleyhalli,Haapajärvi,"Pohdinkatu 9, 85800 Haapajärvi",63.754293,25.328537,address,1,sand,yes,,public,company-ltd,619864,https://padelhaapajarvi.fi/,2026-05-09,LIPAS id 619864; type 1330; status active,fi-out-619864-beachvolleyhalli
FINLAND,rantalentopallo kenttä,Hamina,"Työmiehenkatu, 49400 Hamina",60.572105,27.184194,address,1,sand,,yes,public,city,605322,,2026-05-09,LIPAS id 605322; type 1330; status active,fi-out-605322-rantalentopallo-kentta
FINLAND,Kirkonkylän beachvolleykenttä,Hankasalmi,"Ruokoniementie, 41520 Hankasalmi",62.383514,26.425958,address,2,sand,,yes,public,city,"511542, 616780",https://hankasalmi.fi/kulttuuri-liikunta-ja-nuoret/liikuntapalvelut/,2026-05-09,"Merged 2 LIPAS entries (ids: 511542, 616780); LIPAS id 511542; type 1330; status active","fi-out-511542, 616780-kirkonkylan-beachvolleykentta"
FINLAND,Hauhon koulun beachvolleykenttä,Hauho,"Tanhuantie 2, 14700 Hauho",61.167733,24.575019,address,1,,,,public,city,617394,,2026-05-09,LIPAS id 617394; type 1330; status active,fi-out-617394-hauhon-koulun-beachvolleykentta
FINLAND,Jyrängön beachvolleykenttä,Heinola,"Koskensaarentie 26, 18150 Heinola",61.191643,26.038903,address,1,sand,,yes,public,city,514415,www.heinola.fi,2026-05-09,LIPAS id 514415; type 1330; status active,fi-out-514415-jyrangon-beachvolleykentta
FINLAND,Kylpylän beachvolleykenttä,Heinola,"Maaherrankatu 1 a, 18100 Heinola",61.202678,26.024791,address,1,sand,,yes,school,city,514572,www.heinola.fi,2026-05-09,LIPAS id 514572; type 1330; status active,fi-out-514572-kylpylan-beachvolleykentta
FINLAND,Jursalan beachvolleykenttä,Heinämaa,"Jursalantie 54, 16310 Heinämaa",60.874596,25.803807,address,1,,,,public,city,604481,,2026-05-09,LIPAS id 604481; type 1330; status active,fi-out-604481-jursalan-beachvolleykentta
FINLAND,Heinäveden kirkonkylän beachvolleykenttä,Heinävesi,"Kenttätie 1, 79700 Heinävesi",62.426788,28.626258,address,1,sand,,,school,city,518303,http://www.heinavesi.fi/,2026-05-09,LIPAS id 518303; type 1330; status active,fi-out-518303-heinaveden-kirkonkylan-beachvolleykentta
FINLAND,Tuovilan beachvolleykenttä,Helsingby,"Tobyvägen 440, 65520 Helsingby",63.033410,21.788834,address,1,,,yes,public,city,602311,,2026-05-09,LIPAS id 602311; type 1330; status active,fi-out-602311-tuovilan-beachvolleykentta
FINLAND,Ala-Malmin liikuntapuisto / Beachvolleykenttä,Helsinki,"Lallintie 12, 00700 Helsinki",60.248258,25.022994,address,1,sand,,yes,public,city,507903,https://liikunta.hel.fi/fi,2026-05-09,LIPAS id 507903; type 1330; status active,fi-out-507903-ala-malmin-liikuntapuisto-beachvolleykentta
FINLAND,Biitsi Pasila / Beachvolleyhalli,Helsinki,"Fredikanterassi 1, kerros P4 (Mall of Tripla), 00520 Helsinki",60.198428,24.931584,address,1,sand,yes,,public,company-ltd,603463,www.biitsi.fi,2026-05-09,LIPAS id 603463; type 1330; status active,fi-out-603463-biitsi-pasila-beachvolleyhalli
FINLAND,Ellen Thesleffin puisto / Beachvolleykentät,Helsinki,"Paloheinäntunneli, 00430 Helsinki",60.261824,24.899804,address,1,sand,,yes,public,city,610685,https://liikunta.hel.fi/fi,2026-05-09,LIPAS id 610685; type 1330; status active,fi-out-610685-ellen-thesleffin-puisto-beachvolleykentat
FINLAND,Herttoniemen liikuntapuisto /  Beachvolleykenttä,Helsinki,"Siilitie 12, 00800 Helsinki",60.207661,25.032061,address,1,sand,,yes,public,city,613370,https://liikunta.hel.fi/fi,2026-05-09,LIPAS id 613370; type 1330; status active,fi-out-613370-herttoniemen-liikuntapuisto-beachvolleykentta
FINLAND,Herttoniemenrannan liikuntapuisto / Beachvolleykenttä,Helsinki,"Paasivaarankatu 9, 00810 Helsinki",60.189824,25.028687,address,1,sand,,yes,school,city,101312,https://liikunta.hel.fi/fi,2026-05-09,LIPAS id 101312; type 1330; status active,fi-out-101312-herttoniemenrannan-liikuntapuisto-beachvolleykentta
FINLAND,Hietarannan uimaranta / Beachvolleykenttä 1,Helsinki,"Hiekkarannantie 11, 00100 Helsinki",60.173393,24.904944,address,1,sand,,yes,public,city,513412,https://liikunta.hel.fi/fi/paikat/tprek:40131,2026-05-09,LIPAS id 513412; type 1330; status active,fi-out-513412-hietarannan-uimaranta-beachvolleykentta-1
FINLAND,Hietarannan uimaranta / Beachvolleykenttä 2,Helsinki,"Hiekkarannantie 11, 00100 Helsinki",60.173335,24.904411,address,1,sand,,yes,public,city,529326,https://liikunta.hel.fi/fi/paikat/tprek:57409,2026-05-09,LIPAS id 529326; type 1330; status active,fi-out-529326-hietarannan-uimaranta-beachvolleykentta-2
FINLAND,Hietarannan uimaranta / Beachvolleykenttä 3,Helsinki,"Hiekkarannantie 11, 00100 Helsinki",60.173105,24.903254,address,1,sand,,yes,public,city,600778,https://liikunta.hel.fi/fi/paikat/tprek:60018,2026-05-09,LIPAS id 600778; type 1330; status active,fi-out-600778-hietarannan-uimaranta-beachvolleykentta-3
FINLAND,Hietsu Beachbox / Beachvolleykenttä,Helsinki,"Hiekkarannantie 3, 00100 Helsinki",60.175508,24.908808,address,4,sand,,,public,company-ltd,"610758, 610759, 610761, 610760",https://www.beachbox.fi/,2026-05-09,"Merged 4 LIPAS entries (ids: 610758, 610759, 610761, 610760); LIPAS id 610758; type 1330; status active","fi-out-610758, 610759, 610761, 610760-hietsu-beachbox-beachvolleykentta"
FINLAND,Ison Kallahden uimaranta / Beachvolleykenttä,Helsinki,"Kallvikinniementie 13, 00980 Helsinki",60.199235,25.131380,address,1,sand,,yes,public,city,513413,https://liikunta.hel.fi/fi,2026-05-09,LIPAS id 513413; type 1330; status active,fi-out-513413-ison-kallahden-uimaranta-beachvolleykentta
FINLAND,Kannelmäen liikuntapuisto / Beachvolleykenttä,Helsinki,"Soittajanpolku 9, 00420 Helsinki",60.244616,24.876166,address,1,sand,,yes,public,city,507772,https://palvelukartta.hel.fi/unit/45642,2026-05-09,LIPAS id 507772; type 1330; status active,fi-out-507772-kannelmaen-liikuntapuisto-beachvolleykentta
FINLAND,Karhusaari / Beachvolleykenttä,Helsinki,"Karhusaarentie 23, 00890 Helsinki",60.250987,25.225581,address,2,sand,yes,,public,company-ltd,520142,http://karhusaari.net/index.php?pageid=11&lang=fi,2026-05-09,LIPAS id 520142; type 1330; status active,fi-out-520142-karhusaari-beachvolleykentta
FINLAND,Kumpulan maauimala / Beachvolleykenttä,Helsinki,"Allastie 5, 00560 Helsinki",60.207602,24.957428,address,1,sand,,,public,city,513990,https://palvelukartta.hel.fi/unit/40823,2026-05-09,LIPAS id 513990; type 1330; status active,fi-out-513990-kumpulan-maauimala-beachvolleykentta
FINLAND,Käpylän liikuntapuisto / Beachvolleykenttä,Helsinki,"Mäkelänkatu 72, 00610 Helsinki",60.206367,24.938154,address,1,sand,yes,yes,public,city,507667,https://palvelukartta.hel.fi/unit/45634,2026-05-09,LIPAS id 507667; type 1330; status active,fi-out-507667-kapylan-liikuntapuisto-beachvolleykentta
FINLAND,Laajasalon liikuntapuisto / Beachvolleykenttä,Helsinki,"Reposalmentie, 00840 Helsinki",60.177281,25.060869,address,4,sand,,yes,public,city,"102069, 600688, 600689, 600690",https://palvelukartta.hel.fi/unit/45656,2026-05-09,"Merged 4 LIPAS entries (ids: 102069, 600688, 600689, 600690); LIPAS id 102069; type 1330; status active","fi-out-102069, 600688, 600689, 600690-laajasalon-liikuntapuisto-beachvolleykentta"
FINLAND,Lauttasaaren uimaranta / Beachvolleykenttä,Helsinki,"Kuikkarinne 1a, 00200 Helsinki",60.155194,24.870569,address,1,sand,,yes,public,city,603842,https://liikunta.hel.fi/fi/paikat/tprek:62938,2026-05-09,LIPAS id 603842; type 1330; status active,fi-out-603842-lauttasaaren-uimaranta-beachvolleykentta
FINLAND,Leikkipuisto Trumpetti / Beachvolleykenttä,Helsinki,"Trumpettikuja, 00420 Helsinki",60.237288,24.867044,address,1,sand,,yes,school,city,102048,https://www.hel.fi/fi/kasvatus-ja-koulutus/leikkipuisto-trumpetti,2026-05-09,LIPAS id 102048; type 1330; status active,fi-out-102048-leikkipuisto-trumpetti-beachvolleykentta
FINLAND,Luukin ulkoilualue / Beachvolleykenttä 2,Helsinki,"Luukintie 33, 02970 Helsinki",60.315952,24.695374,address,1,sand,,yes,public,city,600771,https://www.hel.fi/fi/kulttuuri-ja-vapaa-aika/ulkoilu-puistot-ja-luontokohteet/ulkoilualueet/luukin-ulkoilualue,2026-05-09,LIPAS id 600771; type 1330; status active,fi-out-600771-luukin-ulkoilualue-beachvolleykentta-2
FINLAND,Pakilan uimaranta / Beachvolleykenttä,Helsinki,"Pakilan rantatie, 00680 Helsinki",60.246086,24.971616,address,2,sand,,yes,public,city,"82870, 600686",https://www.hel.fi/fi/kulttuuri-ja-vapaa-aika/ulkoilu-puistot-ja-luontokohteet/uimarannat/helsingin-uimarannat/pakilan-uimaranta,2026-05-09,"Merged 2 LIPAS entries (ids: 82870, 600686); LIPAS id 82870; type 1330; status active","fi-out-82870, 600686-pakilan-uimaranta-beachvolleykentta"
FINLAND,Pihlajasaaren uimaranta / Beachvolleykenttä,Helsinki,"Pihlajasaari, 00150 Helsinki",60.139819,24.917269,address,1,sand,,yes,public,city,513423,https://liikunta.hel.fi/fi/paikat/tprek:40704,2026-05-09,LIPAS id 513423; type 1330; status active,fi-out-513423-pihlajasaaren-uimaranta-beachvolleykentta
FINLAND,Pikkukosken uimaranta / Beachvolleykenttä,Helsinki,"Pikkukoskentie, 00650 Helsinki",60.228161,24.982731,address,1,sand,,yes,public,city,102095,https://palvelukartta.hel.fi/unit/41960,2026-05-09,LIPAS id 102095; type 1330; status active,fi-out-102095-pikkukosken-uimaranta-beachvolleykentta
FINLAND,Pukinmäen liikuntapuisto / Beachvolleykenttä,Helsinki,"Kenttätie 3, 00720 Helsinki",60.249265,24.995978,address,2,sand,,yes,public,city,"508027, 529325",https://liikunta.hel.fi/fi,2026-05-09,"Merged 2 LIPAS entries (ids: 508027, 529325); LIPAS id 508027; type 1330; status active","fi-out-508027, 529325-pukinmaen-liikuntapuisto-beachvolleykentta"
FINLAND,Puotilan uimaranta / Beachvolleykenttä,Helsinki,"Puotilantie 7 a, 00910 Helsinki",60.209687,25.109686,address,1,sand,,yes,public,city,513426,https://palvelukartta.hel.fi/unit/40020,2026-05-09,LIPAS id 513426; type 1330; status active,fi-out-513426-puotilan-uimaranta-beachvolleykentta
FINLAND,Rastila Camping Helsinki / Beachvolleykenttä,Helsinki,"Karavaanikatu 4, 00980 Helsinki",60.207401,25.119778,address,1,sand,,,school,city,101897,https://rastilacamping.hel.fi/,2026-05-09,LIPAS id 101897; type 1330; status active,fi-out-101897-rastila-camping-helsinki-beachvolleykentta
FINLAND,Salmisaaren Liikuntakeskus / Beachvolley-halli,Helsinki,"Energiakatu 3 (2.krs), 00180 Helsinki",60.165973,24.904248,address,2,sand,yes,,public,company-ltd,102165,http://www.biitsi.fi/,2026-05-09,LIPAS id 102165; type 1330; status active,fi-out-102165-salmisaaren-liikuntakeskus-beachvolley-halli
FINLAND,Siltamäen liikuntapuisto / Beachvolleykenttä,Helsinki,"Pallomäentie 14, 01510 Helsinki",60.274769,24.980880,address,4,sand,,yes,school,city,"508564, 508563, 508562, 508561",https://liikunta.hel.fi/fi,2026-05-09,"Merged 4 LIPAS entries (ids: 508564, 508563, 508562, 508561); LIPAS id 508564; type 1330; status active","fi-out-508564, 508563, 508562, 508561-siltamaen-liikuntapuisto-beachvolleykentta"
FINLAND,Tapaninvainion uimaranta / Beachvolleykenttä,Helsinki,"Jokipolku 6, 00780 Helsinki",60.257096,24.978067,address,1,sand,,yes,public,city,513427,https://liikunta.hel.fi/fi,2026-05-09,LIPAS id 513427; type 1330; status active,fi-out-513427-tapaninvainion-uimaranta-beachvolleykentta
FINLAND,Tapulikaupungin liikuntapuisto / Beachvolleykenttä,Helsinki,"Parmaajantie 3, 00730 Helsinki",60.273107,25.017289,address,2,sand,yes,yes,public,city,"610732, 610733",https://liikunta.hel.fi/fi,2026-05-09,"Merged 2 LIPAS entries (ids: 610732, 610733); LIPAS id 610732; type 1330; status active","fi-out-610732, 610733-tapulikaupungin-liikuntapuisto-beachvolleykentta"
FINLAND,Torpparinmäenkenttä / Beachvolleykenttä,Helsinki,"Torpparinmäentie 36, 00690 Helsinki",60.265687,24.954566,address,2,sand,,yes,school,city,"600588, 600684",https://liikunta.hel.fi/fi,2026-05-09,"Merged 2 LIPAS entries (ids: 600588, 600684); LIPAS id 600588; type 1330; status active","fi-out-600588, 600684-torpparinmaenkentta-beachvolleykentta"
FINLAND,Töölönlahden puisto / Beachvolleykenttä,Helsinki,"Karamzininranta 4, 00100 Helsinki",60.175850,24.935383,address,1,sand,,yes,public,city,613778,https://www.hel.fi/fi/paatoksenteko-ja-hallinto/kaupungin-organisaatio/toimialat/kaupunkiympariston-toimiala,2026-05-09,LIPAS id 613778; type 1330; status active,fi-out-613778-toolonlahden-puisto-beachvolleykentta
FINLAND,Uimastadion / Beachvolleykenttä 1,Helsinki,"Hammarskjöldintie 5, 00250 Helsinki",60.188518,24.932357,address,1,sand,,,school,city,102043,https://liikunta.hel.fi/fi,2026-05-09,LIPAS id 102043; type 1330; status active,fi-out-102043-uimastadion-beachvolleykentta-1
FINLAND,Uimastadion / Beachvolleykenttä 2,Helsinki,"Hammarskjöldintie 5, 00250 Helsinki",60.188251,24.932119,address,1,sand,,,school,city,529324,https://liikunta.hel.fi/fi,2026-05-09,LIPAS id 529324; type 1330; status active,fi-out-529324-uimastadion-beachvolleykentta-2
FINLAND,Roiman beachvolleykenttä,Himanka,"Pohjoinen satamatie 241, 68100 Himanka",64.080129,23.626795,address,3,sand,,,public,registered-association,"524905, 616868, 616869",https://www.himanganroima.com/kuntoilu,2026-05-09,"Merged 3 LIPAS entries (ids: 524905, 616868, 616869); LIPAS id 524905; type 1330; status active","fi-out-524905, 616868, 616869-roiman-beachvolleykentta"
FINLAND,Hirvensalmen beachvolleykenttä,Hirvensalmi,"Hirvensalmentie 22, 52550 Hirvensalmi",61.645903,26.771625,address,1,sand,,,public,city,518293,http://www.hirvensalmi.fi/,2026-05-09,LIPAS id 518293; type 1330; status active,fi-out-518293-hirvensalmen-beachvolleykentta
